,WaferNo,BatchNo,TestDate,ChipID,Model,PFcode,MfgStep,Ith,Vf,Pwr,PwrEOL,SlopeEff,RollingFactor,Vkink,IforVkink,DiffR,Iop2,Pop2,Vop2,ModeECLwave,WLRange,IthRange,SpecChange,LargeIthChange,Warning
780731,19239570,8612000,05/21/17,HJ589,G3188-001-110,0:05,1,72.1,1.077,33.9,47.4,0.285,9.10%,1.2229999999999999,456.1,0.9129999999999999,350.0,60.58,1.16,1551.9,10.099999999999909,0.20000000000000284,True,False,True
780760,19239570,8612000,05/21/17,HJ642,G3188-001-110,0:09,1,61.3,1.14,36.8,49.3,0.278,11.25%,1.304,437.7,1.169,350.0,58.69,1.242,1554.2,2.099999999999909,0.5999999999999943,True,False,True
780761,19239570,8612000,05/21/17,HJ642,G3188-001-110,0:09,1,60.7,1.13,36.9,49.3,0.27699999999999997,11.44%,1.2830000000000001,429.5,1.137,350.0,58.65,1.229,1556.3,2.099999999999909,0.5999999999999943,True,False,True
780810,19239570,8612000,05/21/17,HL596,G3188-001-110,0:09:05,1,69.4,1.085,30.5,39.6,0.256,18.79%,1.183,384.4,0.9540000000000001,350.0,34.65,1.167,1566.1,14.699999999999818,0.8999999999999915,True,False,True
780811,19239570,8612000,05/21/17,HL596,G3188-001-110,0:09:05,1,70.3,1.085,32.7,44.0,0.271,13.37%,1.208,419.5,0.953,350.0,48.38,1.171,1551.4,14.699999999999818,0.8999999999999915,True,False,True
780817,19239570,8612000,05/20/17,HL610,G3188-001-110,0:05,1,67.1,1.075,34.6,47.8,0.276,8.62%,0.0,0.0,0.925,350.0,61.58,1.16,1554.8,0.5,1.5,True,False,True
780818,19239570,8612000,05/20/17,HL610,G3188-001-110,0:05,1,68.6,1.075,34.6,48.0,0.28,8.48%,0.0,0.0,0.925,350.0,61.76,1.16,1555.3,0.5,1.5,True,False,True
780829,19239570,8612000,05/20/17,HL624,G3188-001-110,0:09:05,1,67.6,1.082,32.3,44.1,0.258,10.30%,1.212,434.8,0.943,350.0,54.44,1.165,1556.4,2.400000000000091,0.9000000000000057,True,False,True
780830,19239570,8612000,05/20/17,HL624,G3188-001-110,0:09:05,1,68.0,1.082,32.6,44.5,0.261,10.14%,1.213,439.8,0.938,350.0,55.02,1.1640000000000001,1554.6,2.400000000000091,0.9000000000000057,True,False,True
780831,19239570,8612000,05/20/17,HL624,G3188-001-110,0:09:05,1,67.1,1.08,32.4,44.4,0.257,9.56%,1.209,434.7,0.932,350.0,55.3,1.162,1557.0,2.400000000000091,0.9000000000000057,True,False,True
780847,19239570,8612000,05/21/17,HM144,G3188-001-110,0:8:09:5:4,1,70.4,1.099,29.2,38.4,0.247,17.41%,1.204,391.0,1.0,350.0,36.46,1.1840000000000002,1549.4,14.799999999999955,0.4000000000000057,True,False,True
780848,19239570,8612000,05/21/17,HM144,G3188-001-110,0:09:5:4,1,70.0,1.087,29.8,39.4,0.249,16.29%,1.187,392.7,0.953,350.0,38.09,1.168,1564.2,14.799999999999955,0.4000000000000057,True,False,True
780871,19239570,8612000,05/21/17,"HN596
",G3188-001-110,0:08:05,1,68.9,1.0590000000000002,35.6,49.2,0.289,8.67%,0.0,0.0,0.833,350.0,61.85,1.124,1542.7,15.399999999999864,1.6000000000000085,True,False,True
780872,19239570,8612000,05/21/17,"HN596
",G3188-001-110,0:05,1,67.3,1.041,35.0,48.1,0.27899999999999997,9.03%,0.0,0.0,0.81,350.0,60.74,1.11,1558.1,15.399999999999864,1.6000000000000085,True,False,True
780873,19239570,8612000,05/20/17,HN597,G3188-001-110,0:8:09:5,1,66.9,1.067,35.2,48.7,0.281,8.39%,1.197,445.2,0.853,350.0,63.22,1.143,1545.0,26.0,0.8000000000000114,True,False,True
780874,19239570,8612000,05/20/17,HN597,G3188-001-110,0:09:05,1,66.1,1.0659999999999998,35.5,49.2,0.282,8.31%,1.196,445.2,0.852,350.0,64.16,1.1420000000000001,1571.0,26.0,0.8000000000000114,True,False,True
780877,19239570,8612000,05/21/17,HN600,G3188-001-110,0:08:05,1,66.8,1.075,37.0,51.1,0.294,8.55%,0.0,0.0,0.9,350.0,65.59,1.156,1547.0,20.700000000000045,1.3999999999999915,True,False,True
780878,19239570,8612000,05/28/17,HN600,G3188-001-110,0:05,1,65.6,1.074,35.8,49.5,0.282,8.34%,1.216,455.3,0.883,350.0,64.28,1.153,1567.2,20.700000000000045,1.3999999999999915,True,False,True
780879,19239570,8612000,05/28/17,HN600,G3188-001-110,0:05,1,65.4,1.072,35.7,49.6,0.28300000000000003,8.33%,1.212,451.9,0.88,350.0,64.72,1.151,1567.7,20.700000000000045,1.3999999999999915,True,False,True
779811,19239570,8612001,04/15/17,EU104,G3188-001-110,0:05:04,1,71.3,1.12,27.2,37.7,0.226,9.37%,0.0,0.0,1.071,350.0,48.28,1.224,1555.8,0.8999999999998636,0.7000000000000028,True,False,True
779812,19239570,8612001,04/22/17,EU104,G3188-001-110,0:05:04,1,72.0,1.091,25.6,35.8,0.214,8.55%,0.0,0.0,0.9690000000000001,350.0,46.16,1.1840000000000002,1554.9,0.8999999999998636,0.7000000000000028,True,False,True
780290,19239570,8612001,04/15/17,FU067,G3188-001-110,0:08,1,58.8,1.131,34.5,46.4,0.257,10.55%,1.319,468.8,1.1320000000000001,350.0,57.27,1.2329999999999999,1551.6,5.300000000000182,0.7999999999999972,True,False,True
780291,19239570,8612001,04/22/17,FU067,G3188-001-110,0:09,1,58.0,1.112,32.2,43.3,0.237,10.37%,1.271,446.0,1.07,350.0,53.71,1.207,1556.9,5.300000000000182,0.7999999999999972,True,False,True
780298,19239570,8612001,04/15/17,FU074,G3188-001-110,0:05:04,1,66.9,1.088,28.5,39.1,0.22699999999999998,9.69%,1.256,471.0,0.9790000000000001,350.0,48.83,1.179,1556.5,4.7999999999999545,0.5999999999999943,True,False,True
780299,19239570,8612001,04/22/17,FU074,G3188-001-110,0:05,1,67.5,1.124,30.7,42.3,0.247,9.53%,0.0,0.0,1.105,350.0,53.79,1.228,1551.7,4.7999999999999545,0.5999999999999943,True,False,True
780286,19239570,8666000,02/06/17,FJ668,G3188-001-110,0:05:04,1,75.8,0.9840000000000001,26.3,36.8,0.22699999999999998,9.32%,0.0,0.0,0.5579999999999999,350.0,45.78,1.036,1555.0,6.599999999999909,1.2999999999999972,True,False,True
780287,19239570,8666000,02/08/17,FJ668,G3188-001-110,0:8:5:4,1,77.1,1.097,25.5,35.4,0.225,10.03%,0.0,0.0,1.0,350.0,43.63,1.194,1548.4,6.599999999999909,1.2999999999999972,True,False,True
780941,192395710,8612000,05/28/17,HH156,G3188-001-110,0:05,1,66.1,1.052,35.4,49.3,0.281,7.87%,1.202,478.8,0.821,350.0,65.74,1.128,1552.9,15.299999999999955,0.4000000000000057,True,False,True
780942,192395710,8612000,05/28/17,HH156,G3188-001-110,0:05,1,66.5,1.053,35.4,49.4,0.28300000000000003,7.51%,1.2,472.1,0.82,350.0,65.92,1.129,1568.2,15.299999999999955,0.4000000000000057,True,False,True
780944,19240570,8667000,01/24/17,HF658,G3188-001-110,0:08:05,1,71.1,1.011,31.4,44.1,0.261,7.83%,0.0,0.0,0.6709999999999999,350.0,59.2,1.084,1553.1,2.0,0.30000000000001137,True,False,True
780945,19240570,8667000,01/25/17,HF658,G3188-001-110,0:05,1,71.4,1.0070000000000001,30.5,41.8,0.254,10.75%,0.0,0.0,0.662,350.0,50.72,1.083,1555.1,2.0,0.30000000000001137,True,False,True
829935,19240570,8838000,07/06/17,ES079,G3188-001-110,0:05,1,70.1,1.033,31.4,43.9,0.259,8.82%,0.0,0.0,0.0,350.0,55.78,1.114,1556.6,5.2999999999999545,0.10000000000000853,True,False,True
829936,19240570,8838000,07/06/17,ES079,G3188-001-110,0:05,1,70.2,1.032,31.4,43.8,0.26,9.21%,0.0,0.0,0.0,350.0,56.63,1.113,1551.3,5.2999999999999545,0.10000000000000853,True,False,True
829941,19240570,8838000,06/09/17,ES086,G3188-001-110,0:05,1,66.4,1.005,33.0,45.5,0.262,9.17%,0.0,0.0,0.0,350.0,59.25,1.077,1557.7,5.2999999999999545,1.5999999999999943,True,False,True
829942,19240570,8838000,06/09/17,ES086,G3188-001-110,0:05,1,68.0,1.005,33.8,47.0,0.271,7.76%,0.0,0.0,0.0,350.0,63.15,1.075,1552.4,5.2999999999999545,1.5999999999999943,True,False,True
829955,19240570,8838000,07/06/17,ES108,G3188-001-110,0:05,1,68.6,1.016,33.8,47.6,0.27699999999999997,7.96%,0.0,0.0,0.0,350.0,63.85,1.09,1553.3,2.2000000000000455,1.0,True,False,True
829956,19240570,8838000,07/06/17,ES108,G3188-001-110,0:05,1,67.6,1.012,34.0,47.7,0.275,7.70%,0.0,0.0,0.0,350.0,64.01,1.0859999999999999,1555.5,2.2000000000000455,1.0,True,False,True
829964,19240570,8838000,07/06/17,ES127,G3188-001-110,0:05,1,72.0,1.064,31.6,43.8,0.266,10.05%,0.0,0.0,0.0,350.0,55.28,1.159,1557.6,5.0,1.7000000000000028,True,False,True
829965,19240570,8838000,07/06/17,ES127,G3188-001-110,0:05,1,73.7,1.064,31.5,44.0,0.26899999999999996,9.48%,0.0,0.0,0.0,350.0,55.72,1.158,1552.6,5.0,1.7000000000000028,True,False,True
830085,19240570,8838000,07/07/17,EU093,G3188-001-110,0:05,1,66.9,1.016,30.9,42.1,0.251,12.22%,0.0,0.0,0.0,350.0,50.35,1.095,1554.1,4.0,0.9000000000000057,True,False,True
830086,19240570,8838000,07/07/17,EU093,G3188-001-110,0:05,1,66.0,1.016,30.8,41.9,0.247,11.78%,0.0,0.0,0.0,350.0,49.47,1.0959999999999999,1558.1,4.0,0.9000000000000057,True,False,True
830195,19240570,8838000,07/06/17,EV659,G3188-001-110,0:05,1,67.8,0.9890000000000001,33.2,45.7,0.26899999999999996,10.27%,0.0,0.0,0.0,350.0,58.91,1.056,1554.0,6.5,0.20000000000000284,True,False,True
830196,19240570,8838000,07/06/17,EV659,G3188-001-110,0:05,1,67.6,0.9890000000000001,33.2,45.8,0.27,10.06%,0.0,0.0,0.0,350.0,59.12,1.055,1560.5,6.5,0.20000000000000284,True,False,True
830204,19240570,8838000,07/06/17,EV668,G3188-001-110,0:05,1,70.8,1.0590000000000002,33.4,46.3,0.27699999999999997,9.75%,0.0,0.0,0.0,350.0,58.16,1.151,1551.9,5.599999999999909,1.8999999999999915,True,False,True
830205,19240570,8838000,07/06/17,EV668,G3188-001-110,0:05,1,68.9,1.058,33.5,46.2,0.273,10.02%,0.0,0.0,0.0,350.0,57.92,1.151,1557.5,5.599999999999909,1.8999999999999915,True,False,True
830229,19240570,8838000,08/10/17,EW097,G3188-001-110,0:08,1,64.8,1.248,33.0,44.7,0.264,12.59%,0.0,0.0,0.0,350.0,53.39,1.4180000000000001,1546.7,23.799999999999955,1.1999999999999957,True,False,True
830230,19240570,8838000,08/10/17,EW097,G3188-001-110,0:02:04,1,63.6,3.292,0.0,0.0,0.259,100.00%,0.0,0.0,0.0,350.0,0.0,3.292,1570.5,23.799999999999955,1.1999999999999957,True,False,True
830358,19240570,8838000,07/07/17,EY091,G3188-001-110,0:05,1,69.4,1.065,34.4,47.8,0.281,9.04%,0.0,0.0,0.0,350.0,61.42,1.161,1553.4,5.599999999999909,1.8000000000000114,True,False,True
830359,19240570,8838000,07/07/17,EY091,G3188-001-110,0:05,1,67.6,1.064,34.3,47.6,0.27699999999999997,9.21%,0.0,0.0,0.0,350.0,61.04,1.16,1559.0,5.599999999999909,1.8000000000000114,True,False,True
830363,19240570,8838000,07/07/17,EY096,G3188-001-110,0:05,1,67.6,1.006,30.4,42.0,0.24,7.08%,0.0,0.0,0.0,350.0,54.45,1.0759999999999998,1550.5,6.2000000000000455,1.5999999999999943,True,False,True
830364,19240570,8838000,07/07/17,EY096,G3188-001-110,0:05,1,66.0,1.005,30.6,42.4,0.24100000000000002,7.38%,0.0,0.0,0.0,350.0,54.8,1.075,1556.7,6.2000000000000455,1.5999999999999943,True,False,True
830365,19240570,8838000,06/09/17,EY097,G3188-001-110,0:05,1,66.9,1.021,34.7,48.2,0.276,8.04%,0.0,0.0,0.0,350.0,63.72,1.097,1550.5,4.7999999999999545,1.7000000000000028,True,False,True
830366,19240570,8838000,06/09/17,EY097,G3188-001-110,0:05,1,65.2,1.02,34.7,47.9,0.271,8.14%,0.0,0.0,0.0,350.0,63.43,1.097,1555.3,4.7999999999999545,1.7000000000000028,True,False,True
830367,19240570,8838000,07/07/17,EY098,G3188-001-110,0:05,1,66.5,1.067,35.2,48.6,0.28,9.18%,0.0,0.0,0.0,350.0,62.36,1.162,1556.4,4.0,1.9000000000000057,True,False,True
830368,19240570,8838000,07/07/17,EY098,G3188-001-110,0:05,1,68.4,1.067,34.9,48.5,0.284,9.03%,0.0,0.0,0.0,350.0,62.57,1.162,1552.4,4.0,1.9000000000000057,True,False,True
830495,19240570,8838000,07/06/17,FC664,G3188-001-110,0:05,1,68.4,1.072,33.7,46.3,0.273,10.22%,0.0,0.0,0.0,350.0,57.01,1.169,1554.6,0.40000000000009095,0.6000000000000085,True,False,True
830496,19240570,8838000,07/06/17,FC664,G3188-001-110,0:05,1,67.8,1.071,33.8,46.4,0.273,9.96%,0.0,0.0,0.0,350.0,57.23,1.168,1555.0,0.40000000000009095,0.6000000000000085,True,False,True
830567,19240570,8838000,07/06/17,FE153,G3188-001-110,0:05,1,67.2,1.003,35.4,49.5,0.285,8.10%,0.0,0.0,0.0,350.0,66.46,1.073,1556.0,1.7000000000000455,0.3999999999999915,True,False,True
830568,19240570,8838000,07/06/17,FE153,G3188-001-110,0:05,1,67.6,1.002,35.8,50.0,0.28800000000000003,7.69%,0.0,0.0,0.0,350.0,67.85,1.071,1554.3,1.7000000000000455,0.3999999999999915,True,False,True
830664,19240570,8838000,07/06/17,FH082,G3188-001-110,0:05,1,71.4,1.067,32.5,45.1,0.273,9.95%,0.0,0.0,0.0,350.0,56.03,1.162,1550.6,4.400000000000091,1.4000000000000057,True,False,True
830665,19240570,8838000,07/06/17,FH082,G3188-001-110,0:05,1,70.0,1.067,32.9,45.2,0.271,10.56%,0.0,0.0,0.0,350.0,55.46,1.162,1555.0,4.400000000000091,1.4000000000000057,True,False,True
830736,19240570,8838000,07/07/17,FJ668,G3188-001-110,0:04,1,64.1,1.028,29.0,38.6,0.22899999999999998,14.64%,0.0,0.0,0.0,350.0,41.99,1.109,1553.7,4.2000000000000455,0.3999999999999915,True,False,True
830737,19240570,8838000,07/07/17,FJ668,G3188-001-110,0:04,1,63.7,1.028,28.9,38.5,0.226,14.21%,0.0,0.0,0.0,350.0,41.55,1.11,1557.9,4.2000000000000455,0.3999999999999915,True,False,True
830742,19240570,8838000,07/06/17,FU081,G3188-001-110,0:05,1,68.7,0.993,35.7,50.7,0.29100000000000004,6.87%,0.0,0.0,0.0,350.0,69.94,1.0590000000000002,1555.9,1.1000000000001364,1.0999999999999943,True,False,True
830743,19240570,8838000,07/06/17,FU081,G3188-001-110,0:05,1,69.8,0.9940000000000001,35.4,50.4,0.293,6.80%,0.0,0.0,0.0,350.0,69.47,1.061,1554.8,1.1000000000001364,1.0999999999999943,True,False,True
830816,19240570,8838000,07/06/17,FW092,G3188-001-110,0:05,1,65.0,0.991,37.5,52.5,0.295,6.95%,0.0,0.0,0.0,350.0,72.01,1.056,1555.9,1.2000000000000455,0.5999999999999943,True,False,True
830817,19240570,8838000,07/06/17,FW092,G3188-001-110,0:05,1,65.6,0.991,37.6,52.5,0.29600000000000004,7.00%,0.0,0.0,0.0,350.0,72.24,1.056,1554.7,1.2000000000000455,0.5999999999999943,True,False,True
830828,19240570,8838000,08/10/17,FW109,G3188-001-110,0:05,1,67.4,0.988,35.9,49.8,0.29,9.34%,0.0,0.0,0.0,350.0,64.9,1.052,1552.6,2.6000000000001364,1.0,True,False,True
830829,19240570,8838000,08/10/17,FW109,G3188-001-110,0:05,1,66.4,0.987,36.3,50.3,0.289,8.70%,0.0,0.0,0.0,350.0,65.72,1.051,1555.2,2.6000000000001364,1.0,True,False,True
830892,19240570,8838000,06/09/17,FX615,G3188-001-110,0:05,1,67.0,0.998,36.0,50.2,0.287,7.25%,0.0,0.0,0.0,350.0,68.14,1.068,1556.5,3.400000000000091,1.4000000000000057,True,False,True
830893,19240570,8838000,06/09/17,FX615,G3188-001-110,0:05,1,68.4,0.998,36.0,50.5,0.29100000000000004,6.98%,0.0,0.0,0.0,350.0,69.17,1.067,1553.1,3.400000000000091,1.4000000000000057,True,False,True
831061,19240570,8838000,07/08/17,HC650,G3188-001-110,0:05,1,65.6,1.016,34.1,46.9,0.273,10.89%,0.0,0.0,0.0,350.0,58.8,1.0959999999999999,1554.5,0.900000000000091,1.6000000000000085,True,False,True
831062,19240570,8838000,07/08/17,HC650,G3188-001-110,0:05,1,67.2,1.018,33.2,45.8,0.26899999999999996,10.91%,0.0,0.0,0.0,350.0,57.21,1.099,1555.4,0.900000000000091,1.6000000000000085,True,False,True
831084,19240570,8838000,07/06/17,HE084,G3188-001-110,0:05,1,67.9,0.993,35.8,50.6,0.29100000000000004,7.15%,0.0,0.0,0.0,350.0,69.14,1.0590000000000002,1553.5,3.0,0.30000000000001137,True,False,True
831085,19240570,8838000,07/06/17,HE084,G3188-001-110,0:05,1,67.6,0.992,35.5,50.1,0.28600000000000003,7.26%,0.0,0.0,0.0,350.0,68.22,1.058,1556.5,3.0,0.30000000000001137,True,False,True
831118,19240570,8838000,08/10/17,HE116,G3188-001-110,0:05,1,66.2,0.995,36.2,50.0,0.28800000000000003,9.14%,0.0,0.0,0.0,350.0,64.26,1.064,1555.6,0.8999999999998636,0.5,True,False,True
831119,19240570,8838000,08/10/17,HE116,G3188-001-110,0:05,1,65.7,0.995,36.1,50.0,0.289,9.64%,0.0,0.0,0.0,350.0,64.18,1.064,1554.7,0.8999999999998636,0.5,True,False,True
831125,19240570,8838000,08/10/17,HE131,G3188-001-110,0:05,1,65.7,0.992,36.2,49.7,0.28800000000000003,10.16%,0.0,0.0,0.0,350.0,63.19,1.06,1554.2,1.7000000000000455,0.0,True,False,True
831126,19240570,8838000,08/10/17,HE131,G3188-001-110,0:05,1,65.7,0.991,36.1,49.7,0.28800000000000003,10.08%,0.0,0.0,0.0,350.0,63.23,1.06,1555.9,1.7000000000000455,0.0,True,False,True
831164,19240570,8838000,06/08/17,HF579,G3188-001-110,0:05,1,68.8,1.023,35.6,49.8,0.29,8.05%,0.0,0.0,0.0,350.0,66.03,1.11,1554.3,3.5,1.0,True,False,True
831165,19240570,8838000,06/08/17,HF579,G3188-001-110,0:05,1,67.8,1.022,35.5,49.5,0.28600000000000003,8.31%,0.0,0.0,0.0,350.0,65.26,1.1079999999999999,1557.8,3.5,1.0,True,False,True
831219,19240570,8838000,07/06/17,HH135,G3188-001-110,0:05,1,67.5,1.0190000000000001,33.1,45.9,0.26899999999999996,9.79%,0.0,0.0,0.0,350.0,57.93,1.0979999999999999,1552.5,3.900000000000091,0.09999999999999432,True,False,True
831220,19240570,8838000,07/06/17,HH135,G3188-001-110,0:05,1,67.6,1.0190000000000001,33.1,45.7,0.26899999999999996,10.11%,0.0,0.0,0.0,350.0,57.97,1.0979999999999999,1556.4,3.900000000000091,0.09999999999999432,True,False,True
831233,19240570,8838000,07/06/17,HH155,G3188-001-110,0:05,1,67.9,0.975,34.1,47.8,0.27699999999999997,7.92%,0.0,0.0,0.0,350.0,64.71,1.034,1553.8,3.7999999999999545,1.4000000000000057,True,False,True
831234,19240570,8838000,07/06/17,HH155,G3188-001-110,0:05,1,66.5,0.9740000000000001,34.2,47.9,0.272,7.49%,0.0,0.0,0.0,350.0,64.86,1.033,1557.6,3.7999999999999545,1.4000000000000057,True,False,True
831236,19240570,8838000,06/09/17,HH156,G3188-001-110,0:05,1,66.2,0.995,35.4,49.4,0.28,7.35%,0.0,0.0,0.0,350.0,67.06,1.063,1558.0,4.400000000000091,1.7000000000000028,True,False,True
831237,19240570,8838000,06/09/17,HH156,G3188-001-110,0:05,1,67.9,0.995,35.4,49.4,0.284,7.36%,0.0,0.0,0.0,350.0,66.82,1.063,1553.6,4.400000000000091,1.7000000000000028,True,False,True
831238,19240570,8838000,08/10/17,HH157,G3188-001-110,0:05,1,71.5,0.975,31.9,44.5,0.268,9.60%,0.0,0.0,0.0,350.0,56.95,1.035,1554.9,0.6999999999998181,0.20000000000000284,True,False,True
831239,19240570,8838000,08/10/17,HH157,G3188-001-110,0:05,1,71.3,0.975,31.9,44.5,0.267,9.40%,0.0,0.0,0.0,350.0,57.13,1.035,1555.6,0.6999999999998181,0.20000000000000284,True,False,True
831244,19240570,8838000,07/06/17,HH161,G3188-001-110,0:05,1,73.0,1.045,32.0,44.4,0.27399999999999997,10.86%,0.0,0.0,0.0,350.0,54.63,1.136,1552.3,3.6000000000001364,1.7999999999999972,True,False,True
831245,19240570,8838000,07/06/17,HH161,G3188-001-110,0:05,1,71.2,1.044,32.5,45.0,0.273,10.54%,0.0,0.0,0.0,350.0,55.12,1.135,1555.9,3.6000000000001364,1.7999999999999972,True,False,True
831246,19240570,8838000,07/05/17,HH162,G3188-001-110,0:05,1,72.3,1.045,33.0,45.7,0.278,10.03%,0.0,0.0,0.0,350.0,57.14,1.135,1552.6,3.800000000000182,1.2999999999999972,True,False,True
831247,19240570,8838000,07/05/17,HH162,G3188-001-110,0:05,1,71.0,1.045,32.8,45.5,0.27399999999999997,10.35%,0.0,0.0,0.0,350.0,56.65,1.1340000000000001,1556.4,3.800000000000182,1.2999999999999972,True,False,True
831249,19240570,8838000,07/06/17,HJ582,G3188-001-110,0:05,1,67.1,0.988,34.2,47.8,0.275,7.68%,0.0,0.0,0.0,350.0,64.55,1.052,1552.7,4.899999999999864,1.0,True,False,True
831250,19240570,8838000,07/06/17,HJ582,G3188-001-110,0:05,1,66.1,0.988,33.8,47.2,0.268,7.41%,0.0,0.0,0.0,350.0,63.4,1.052,1557.6,4.899999999999864,1.0,True,False,True
831321,19240570,8838000,07/07/17,HL604,G3188-001-110,0:05,1,72.3,1.043,32.5,45.6,0.275,9.07%,0.0,0.0,0.0,350.0,59.46,1.13,1558.4,3.6000000000001364,1.5,True,False,True
831322,19240570,8838000,07/07/17,HL604,G3188-001-110,0:05,1,73.8,1.043,32.5,45.8,0.27899999999999997,8.85%,0.0,0.0,0.0,350.0,60.18,1.129,1554.8,3.6000000000001364,1.5,True,False,True
831324,19240570,8838000,07/06/17,HL606,G3188-001-110,0:05,1,69.1,0.971,31.7,44.5,0.259,7.98%,0.0,0.0,0.0,350.0,60.09,1.028,1559.6,5.099999999999909,1.3000000000000114,True,False,True
831325,19240570,8838000,07/06/17,HL606,G3188-001-110,0:05,1,70.4,0.97,32.1,45.4,0.266,7.36%,0.0,0.0,0.0,350.0,61.72,1.0270000000000001,1554.5,5.099999999999909,1.3000000000000114,True,False,True
831339,19240570,8838000,06/09/17,HL619,G3188-001-110,0:05,1,77.5,0.9690000000000001,32.0,46.3,0.281,5.59%,0.0,0.0,0.0,350.0,65.85,1.026,1553.7,5.099999999999909,1.9000000000000057,True,False,True
831340,19240570,8838000,06/09/17,HL619,G3188-001-110,0:05,1,75.6,0.9690000000000001,31.9,46.0,0.275,5.54%,0.0,0.0,0.0,350.0,65.19,1.025,1558.8,5.099999999999909,1.9000000000000057,True,False,True
831343,19240570,8838000,07/07/17,HN578,G3188-001-110,0:05:04,1,76.5,1.021,25.3,35.2,0.221,9.54%,0.0,0.0,0.0,350.0,43.48,1.095,1570.5,31.5,0.4000000000000057,True,False,True
831344,19240570,8838000,07/07/17,HN578,G3188-001-110,0:8:5:4,1,76.9,1.021,25.0,34.9,0.221,10.18%,0.0,0.0,0.0,350.0,42.77,1.095,1539.0,31.5,0.4000000000000057,True,False,True
833500,19245570,8821000,07/07/17,EN600,G3188-001-110,0:05,1,66.2,1.072,36.5,50.2,0.292,9.72%,1.3,471.0,0.0,350.0,63.56,1.17,1558.2,5.2000000000000455,1.8999999999999915,True,False,True
833501,19245570,8821000,07/07/17,EN600,G3188-001-110,0:05,1,68.1,1.072,36.0,49.8,0.293,9.47%,1.3,471.0,0.0,350.0,63.27,1.169,1553.0,5.2000000000000455,1.8999999999999915,True,False,True
833541,19245570,8821000,07/05/17,ES136,G3188-001-110,0:05,1,68.1,1.002,33.8,46.9,0.273,8.81%,1.2,494.0,0.0,350.0,62.0,1.07,1555.0,0.20000000000004547,0.5,True,False,True
833542,19245570,8821000,07/05/17,ES136,G3188-001-110,0:05,1,67.6,1.002,33.8,47.0,0.272,8.24%,1.2,494.0,0.0,350.0,62.3,1.07,1554.8,0.20000000000004547,0.5,True,False,True
833766,19245570,8821000,07/05/17,FU133,G3188-001-110,0:05,1,71.2,1.052,30.5,42.1,0.255,10.72%,1.2,450.0,0.0,350.0,50.97,1.139,1556.7,2.7000000000000455,0.20000000000000284,True,False,True
833767,19245570,8821000,07/05/17,FU133,G3188-001-110,0:05,1,71.4,1.053,30.5,42.0,0.256,11.07%,1.2,446.7,0.0,350.0,51.32,1.14,1554.0,2.7000000000000455,0.20000000000000284,True,False,True
833780,19245570,8821000,07/05/17,FU151,G3188-001-110,0:05,1,65.8,1.008,34.6,47.5,0.27399999999999997,9.46%,1.1,457.0,0.0,350.0,60.83,1.079,1555.2,1.7000000000000455,0.7999999999999972,True,False,True
833781,19245570,8821000,07/05/17,FU151,G3188-001-110,0:05,1,66.6,1.0090000000000001,34.6,47.6,0.275,9.57%,1.1,453.6,0.0,350.0,61.05,1.079,1553.5,1.7000000000000455,0.7999999999999972,True,False,True
833813,19245570,8821000,07/05/17,FV609,G3188-001-110,0:08:09,1,64.1,1.0390000000000001,32.7,43.9,0.256,12.14%,1.2,416.7,0.0,350.0,51.13,1.121,1546.1,13.600000000000136,0.10000000000000853,True,False,True
833814,19245570,8821000,07/05/17,FV609,G3188-001-110,0:09,1,64.2,1.037,32.5,43.5,0.254,12.73%,1.2,413.4,0.0,350.0,41.92,1.1179999999999999,1559.7,13.600000000000136,0.10000000000000853,True,False,True
833819,19245570,8821000,07/05/17,FV613,G3188-001-110,0:05,1,68.8,1.048,32.1,43.8,0.263,11.71%,1.2,433.3,0.0,350.0,52.19,1.1340000000000001,1554.4,5.2999999999999545,1.7000000000000028,True,False,True
833820,19245570,8821000,07/05/17,FV613,G3188-001-110,0:05,1,67.1,1.046,31.9,43.1,0.257,12.23%,1.2,430.0,0.0,350.0,51.18,1.1320000000000001,1559.7,5.2999999999999545,1.7000000000000028,True,False,True
833912,19245570,8821000,08/08/17,FX604,G3188-001-110,0:05,1,65.3,1.016,35.5,48.8,0.282,9.93%,1.2,436.6,0.0,350.0,61.72,1.089,1556.9,4.300000000000182,1.9000000000000057,True,False,True
833913,19245570,8821000,08/08/17,FX604,G3188-001-110,0:05,1,67.2,1.0170000000000001,35.2,48.7,0.28600000000000003,10.14%,1.2,435.0,0.0,350.0,61.69,1.089,1552.6,4.300000000000182,1.9000000000000057,True,False,True
